,k1,k2,k3,k4
5447,6.684544142773339e-06,2.5485487432719527e-05,4.796975752753306e-05,0.0009848096653786238
5448,4.255196548290398e-06,5.042313711965919e-05,3.50909242830388e-05,0.00019050381714844745
5449,6.649383275123645e-06,5.8843756664184575e-06,9.846966214453168e-05,0.00090183219944463
5450,5.324452045387084e-06,1.915324405919996e-05,5.2569199996863835e-05,0.0007048822561273218
5451,8.17460835257786e-06,7.505393686640879e-06,8.210670143895678e-05,0.0005665010309728917
5452,2.618988566798251e-06,7.20412273384349e-05,8.201822105972622e-05,0.0006575393564230681
5453,8.281961367832153e-06,9.104525819467683e-05,8.654922059325974e-05,0.0005713134991444872
5454,2.527578565756224e-06,1.662411335934486e-05,2.331856310377072e-05,0.0008645369207839208
5455,9.27843394694111e-06,6.292050273238158e-05,9.487443546745477e-05,0.0008994343792476812
5456,9.909297702616842e-06,1.5637802194144404e-05,4.0257720312344355e-05,0.0009064917274694547
5457,1.6884506891975842e-06,2.449349067438601e-05,1.5105534528623345e-05,0.0005365972045814457
5458,5.225002824681923e-06,4.93041035879517e-05,2.9030741956085497e-05,0.0007289130167494401
5459,9.544563443819283e-06,9.07116403224698e-06,5.667335272870457e-05,0.0009307665035453752
5460,7.8376309229777e-06,5.003822566192775e-05,6.000540878751042e-05,0.0006645903643193568
5461,3.532476741757793e-07,5.9469848319030056e-05,5.636541876714073e-05,0.0009544778337375375
5462,2.984856480619781e-06,1.4990844007493313e-05,8.789351852337508e-05,0.0001841796044740746
5463,2.4747996003590994e-06,7.197007416452749e-06,6.219889622193948e-05,0.0009008516773357777
5464,6.6620030531963514e-06,6.089312729339952e-05,5.214688599061021e-05,0.00043341870879802464
5465,5.190293231728007e-06,2.967238664336614e-06,4.378676253399789e-05,0.00010719301618922124
5466,4.921940694404475e-07,8.823140978437092e-06,9.75555377004119e-05,0.000632161173327461
5467,4.529860926339776e-06,3.5778969578439693e-05,7.371646212431173e-05,0.000606383898790971
5468,9.284814276865578e-06,9.030857735935544e-05,4.395384173954376e-05,0.0008353845083151605
5469,6.64040239764509e-06,3.145922500450836e-05,4.723165295609151e-05,0.0006412825930098236
5470,9.106203538780158e-07,1.2886831088868515e-05,7.909398351706359e-05,0.0006779327073103545
5471,3.523793281935477e-06,6.0688301696620505e-05,8.49577570720634e-05,0.0008174228744658397
5472,2.9468225329179693e-07,5.222517874017102e-05,1.3761257300291839e-05,0.00012119540713682041
5473,1.664847561256596e-07,8.488132941492557e-05,3.3398740417263357e-05,0.0005423437607315249
5474,4.619075012946387e-06,9.799359844395391e-06,9.803757383944394e-05,0.0007655438466331289
5475,4.656147979851898e-06,4.429231666502016e-05,5.9278080686543395e-05,0.0004941856519629949
5476,1.749366009733461e-06,3.140395514230453e-05,9.285463381859538e-05,0.0007433211649266435
5477,9.696505868166527e-06,9.823293739017384e-05,4.5479937308536155e-05,0.000844333809416998
5478,8.24000353515934e-06,6.426782033441204e-05,3.2781638336778506e-05,0.0004713898329455062
5479,3.183866901468375e-06,3.5130016589950087e-06,2.054675739814301e-05,0.0009869560746399175
5480,8.848846024851648e-06,8.428770447585133e-05,1.0930664820610054e-05,0.0009524308412072137
5481,3.5409238896312437e-06,1.1878783125706745e-06,6.5089203532796e-05,0.0007217444231792314
5482,1.6163969162150732e-06,5.020330206903102e-06,6.300127701629918e-05,0.0008000641991547782
5483,5.47027547325951e-06,7.280192402788619e-05,8.52784192577083e-05,0.0006734015180203873
5484,8.671701112813497e-06,2.5588900689929205e-05,8.074755530643708e-05,0.00011530254945137428
5485,7.674833465341089e-06,1.3495126755166256e-05,3.828862260542121e-05,0.0004313748824707444
5486,9.480511931048512e-06,9.787172300068283e-06,8.949005311037096e-05,0.00011091851951429359
5487,6.411592709374721e-06,6.176377870221153e-05,2.00388576948913e-05,0.0006431221231910484
5488,8.717849761306898e-06,8.150043094094612e-05,8.022390520620448e-05,0.000995891764587876
5489,3.0944937667571312e-06,4.2251760512397035e-05,5.498438253849948e-05,0.0001857415743980829
5490,7.458954646595501e-06,4.764146260825588e-05,7.718166429238497e-05,0.00036021106701173626
5491,1.5436272733864724e-06,4.783594432776353e-05,6.872040723637648e-05,0.00030276787353975584
5492,1.7979062529043093e-06,1.3984181896279018e-05,1.0054929117401701e-05,0.0005077959384459228
5493,7.687423627891395e-06,8.791388442815252e-05,3.5205396812385745e-05,0.0006215200588850718
5494,2.1348890634547223e-06,9.865401558485546e-05,5.3521597424675036e-05,0.0006277463206066253
5495,6.801103872102053e-06,5.587336652463142e-05,9.06628884552706e-05,0.0004340746282484004
5496,5.085336125190813e-06,4.0778085026071004e-05,1.2716691668095531e-05,0.0003109007338851057
5497,6.987617190419877e-06,9.382073720684916e-05,6.372789752884083e-05,0.00016344969839125057
5498,6.941361384089576e-06,5.463354478244259e-05,8.53685965409521e-05,0.0006515642268551405
5499,5.4458158011710435e-06,9.048238186994364e-05,5.0776573394952256e-05,0.00046601364006447737
5500,7.759667755087114e-06,8.887459310077398e-05,1.4869144207198811e-05,0.0002091974501695709
5501,8.325395803407167e-06,6.569978200421989e-05,1.3844131828213107e-05,0.0005331866289017153
5502,4.068030588182976e-06,5.263904291985311e-05,6.570828277380848e-05,0.0003983792778033581
5503,7.710757383380048e-06,1.496262505106398e-05,6.893262638277479e-05,0.0005734511850879996
5504,4.325326724760516e-06,5.16918561374484e-05,1.8708985733457026e-05,0.0007230237557216101
5505,5.742163151179709e-06,4.262532326674345e-05,7.941172610636384e-05,0.0004373153823551894
5506,9.855357468619756e-06,2.0656577430782714e-05,8.52510353144583e-05,0.0008090424461198151
5507,2.409182909832583e-06,9.51244676996557e-05,4.1437029016861854e-05,0.0006727616858779066
5508,5.972117744285364e-06,2.565242311701793e-05,2.409397401176374e-05,0.0003491552147768664
5509,8.876800756227716e-07,8.908945180254232e-05,1.8129200350603955e-05,0.0006318248323415694
5510,9.715033178820056e-06,7.232166880229089e-05,8.057844722906667e-05,0.00015736791117957163
5511,1.9077479350506457e-06,2.6593580014065434e-05,7.0754743942074e-05,0.0005134438024271276
5512,2.166003183673057e-06,3.2878559259348155e-05,5.90973277340748e-05,0.0004414602248072906
5513,7.153691384920182e-06,2.5723785920744636e-05,1.2773200914501886e-05,0.0001744781761311554
5514,5.427937872775445e-07,2.475010620462688e-05,9.399590309621964e-05,0.0007437251820865408
5515,1.0792139413146891e-07,3.568670645951878e-05,8.367051292706301e-05,0.0002466377818926126
5516,3.3163899467602822e-06,4.1836895189854845e-06,5.401902598231983e-05,0.0004261915396685866
5517,2.512263536033453e-06,9.948606200300245e-05,6.931836586869769e-05,0.0008895536547413503
5518,5.221545340173624e-06,1.88652886353915e-05,8.376056005541623e-05,0.0002952123965398465
5519,1.1349308952349346e-06,5.992159763187515e-05,5.129434383398323e-05,0.0003857885102376156
5520,7.718980507197414e-06,6.240728082972718e-05,8.112896746827986e-05,0.0009272675872232514
5521,8.61664024038161e-06,3.8022555913558394e-05,1.9762317917560392e-05,0.0003138000607452496
5522,3.5637146274912877e-07,8.210496130517431e-05,9.086041119671373e-05,0.0004312354086737947
5523,7.4567225289301765e-06,7.56266494505577e-05,6.325868747573083e-05,0.0006971159744297045
5524,6.903313468280967e-06,8.803083378004605e-05,1.267879503367818e-05,0.0008240325129737408
5525,8.659467478455887e-06,3.330873141137353e-05,6.753775569409998e-05,0.0008862438663006771
5526,5.115605957961595e-07,5.4925934895169425e-05,7.507706651637482e-05,0.0009296701528680769
5527,8.558179192333101e-06,5.57726971772788e-05,1.3186647308427856e-05,0.0008337030119920025
5528,8.090087570021154e-06,2.6688350690372567e-05,5.352828965860153e-05,0.0008414246779958442
5529,6.969937048540106e-06,9.067998076931e-06,7.277377511576721e-05,0.0006074368393226868
5530,2.2764556593601376e-06,2.550867182421331e-05,1.0421848114099004e-05,0.0009523624824492056
5531,8.08810296516264e-06,6.568254631993758e-05,8.843359118664464e-05,0.0005708728713001207
5532,6.4992217999155684e-06,7.647664475304965e-05,4.2710309201137455e-05,0.0009405237897522642
5533,4.332646328642748e-06,6.817558202674785e-06,5.6531401025601274e-05,0.0003995512788427661
5534,2.3262115123477325e-06,3.2153107940551254e-05,6.41623159708518e-05,0.0005036853859498776
5535,2.59748127896849e-06,8.924205608353161e-05,7.354583068555253e-05,0.0002755048548958648
5536,4.832783190506471e-06,4.3816327310219166e-05,7.784171417344326e-05,0.00042978726172851104
5537,1.8393482152963235e-06,7.6004536140268e-05,7.220594455631668e-05,0.0009292756325395148
5538,6.327014900194839e-06,9.866385028136596e-05,4.310851798532036e-05,0.00019308473140664518
5539,6.7608945656835094e-06,1.4302451623619466e-05,6.831969897958341e-05,0.00017870164393373492
5540,4.3658440506393296e-06,7.612842778516667e-05,9.673666091308085e-05,0.00016771037334366643
5541,6.424363428852846e-06,1.8329114475966108e-05,6.861961734460416e-05,0.000638010092358339
5542,8.38629599878038e-06,3.2140752975863864e-05,3.610844358677487e-05,0.0006475522857451508
5543,5.312459183923765e-06,5.2860855979534024e-05,4.780696777473605e-05,0.0008309178219182773
5544,2.078195850366884e-06,6.182910026610963e-05,5.815132832748366e-05,0.0004739679488742603
5545,5.606288559680606e-06,3.207000356335448e-06,1.2542711999668726e-05,0.0008116549719573506
5546,8.553764175114491e-06,1.8282376148389453e-05,2.8302594885461144e-05,0.0004175912085003451
5547,2.5131799425864494e-06,8.181339312896372e-05,5.161049369009445e-05,0.0009824405312949143
5548,3.6493365315932458e-06,8.321592372338944e-05,3.8676043720883786e-05,0.0008181473432956188
5549,6.911922395991556e-06,9.749127203443189e-06,8.276737115562903e-05,0.0001374099529064899
5550,7.880271702175471e-07,4.110371754375646e-05,7.073864493500205e-05,0.0006916390515179776
5551,3.973075470560494e-06,7.11146170428584e-05,5.483439591448899e-05,0.0002843288948887903
5552,1.1462197091726333e-06,3.541652135761772e-05,6.898901284464652e-05,0.000992483181709719
5553,5.251398464571863e-06,1.67814545425471e-05,1.8911977928173176e-05,0.0009579883878358988
5554,4.598780937391265e-06,3.0781065528716167e-06,4.2291286515390825e-05,0.0008799487508248612
5555,7.231204791137301e-06,7.154690845467165e-05,3.497253466862385e-05,0.00013961036692170277
5556,5.322797720649448e-06,1.543139658759732e-05,1.7427347491450332e-05,0.0007463525067423344
5557,3.9319363421129835e-06,8.318264312215825e-05,1.65190196419179e-05,0.00035008675540312335
5558,4.35447752636014e-06,9.85537811744749e-05,2.906531384482254e-05,0.000808655009719392
5559,8.615264818650601e-06,4.2940305234972e-05,6.888091871229655e-05,0.0004392961663761366
5560,6.87200247098208e-06,1.5086013713142349e-05,1.1748407236401547e-05,0.0007733545205750387
5561,8.560020870967341e-06,2.600401176029888e-05,8.234702447013552e-05,0.0006713903600795467
5562,6.808844058153216e-06,7.362080892402269e-05,5.917003113360434e-05,0.00026511396916706115
5563,2.3299906134074193e-06,8.359390589288008e-05,6.417839418225622e-05,0.00028845161609235124
5564,6.777286436001573e-06,3.0373931870031266e-05,9.55687745125137e-05,0.0002962676642928134
5565,7.072018584673072e-06,8.1496756968263e-05,5.1581870899019194e-05,0.00022789529439482442
5566,5.1207094969399e-06,2.3974768389345754e-05,4.471305981262686e-05,0.00016529933495855494
5567,1.1603834263019356e-06,9.625307269395525e-05,3.452600852271955e-05,0.0008578669036086721
5568,9.070012024106545e-06,5.739173565550252e-05,6.959092714744432e-05,0.0001387249392677797
5569,9.332987902607903e-06,8.829606646078846e-05,4.57670289065273e-05,0.0002821996501025635
5570,4.964909605059076e-06,9.362896220388188e-05,7.162606543903137e-05,0.00021183871720127274
5571,3.499433131532695e-06,4.129690319563966e-05,9.09810020182035e-05,0.0007162306122065696
5572,1.7356284710469256e-06,2.079087724068608e-05,2.187195331211505e-05,0.0004237968829856187
5573,2.067552409483629e-06,3.212837688244749e-05,8.294720411525435e-05,0.0004662022306360252
5574,2.2210752287588608e-06,5.943946378339292e-05,3.1712991803504664e-05,0.00020814469768713572
5575,3.882789898270871e-06,1.6996649660213564e-06,4.835032599548964e-05,0.0005294179211625641
5576,2.863611244026955e-06,6.027823388238182e-05,8.385407493968934e-05,0.0009461016915756616
5577,3.877159499780525e-06,4.765792092149265e-05,7.52529862371041e-05,0.0008122322115109849
5578,8.510219868487616e-06,4.281484501839378e-05,8.512692651804138e-05,0.0005555890119470345
5579,4.001255392922374e-06,7.950956031810131e-05,8.953826941662945e-05,0.0001059952659839048
5580,8.730241241693428e-06,5.846407183184344e-05,9.577493865072396e-05,0.0009629175541139495
5581,7.139828858754451e-06,5.799481242715793e-05,7.175587233565458e-05,0.0006045647115556651
5582,2.5072302863235516e-06,9.529167100169733e-05,6.510433498524638e-05,0.0004869155819414547
5583,6.327600944365485e-06,7.0061931150361036e-06,7.221893605488599e-05,0.0009510028524391608
5584,6.7487410543740865e-06,4.186590012809256e-05,7.071291712523067e-05,0.00034096400147298463
5585,5.004370085617378e-06,8.770659873794274e-06,6.817926223420292e-05,0.0007427869926149556
5586,1.098826054987066e-06,7.114747532527838e-05,1.0120692739852027e-05,0.0007906792743898231
5587,1.9422664604954354e-06,1.6681963508088274e-06,5.120213428489831e-05,0.00041269990735981574
5588,6.566013317263678e-06,1.789989931189653e-05,6.002490568202971e-05,0.0009022889965815887
5589,9.544910539447132e-06,7.836508718750393e-05,3.0491781662634647e-05,0.00037888830123060304
5590,5.566704406639093e-06,9.34356085898606e-05,7.244334229297554e-05,0.0002345362775912451
5591,2.602137130795595e-07,9.879507485331749e-05,7.515385787463873e-05,0.0006875474401288084
5592,4.94686163128966e-06,7.23604859569657e-06,5.3908660275850894e-05,0.00044000304073571966
5593,2.510132486497572e-06,5.98785620745968e-05,5.678535949680243e-05,0.0004094423714488716
5594,7.07778282571707e-06,7.481243989837538e-05,3.998064297011468e-05,0.0007993343684184924
5595,7.699252093635933e-06,8.591969167908653e-05,7.971866522387789e-05,0.0006551240863213436
5596,6.537501409096968e-06,5.456453457726207e-05,8.18301719320139e-05,0.0008223709197648908
5597,9.033462360415411e-06,7.255887071363634e-05,7.737416524310359e-05,0.0008631074291739205
5598,7.062658795888226e-06,3.9789013326117995e-05,1.1426365082259183e-05,0.0004942542591135837
5599,2.9965508326921913e-06,9.019425056999174e-05,3.9520396646958064e-05,0.00018978317796397012
5600,2.0731740442063124e-06,8.616110069116538e-05,9.214936476565516e-05,0.0005603536527181086
5601,2.5202350136168643e-06,9.737054252681182e-05,8.84358072721125e-05,0.0003605608659628309
5602,1.0867726005869685e-06,1.6707220907154132e-05,1.0240616100262436e-05,0.00047542129322662794
5603,5.139710611441136e-06,2.069881382059832e-05,8.838612440711406e-05,0.000659599329918868
5604,4.034385187772469e-06,4.743943684923785e-05,8.840282465678647e-05,0.0004476368925194849
5605,4.053395489999114e-06,8.012435213968163e-05,3.5821697887782816e-05,0.0006977962406847787
5606,1.8101920695154576e-06,7.728620262345494e-05,6.742461100184539e-05,0.0008346098065113294
5607,5.214923339372372e-06,4.064207049846126e-05,6.849780161008215e-05,0.00030698904613710057
5608,9.725798788198178e-06,9.109651872028409e-05,2.5848517754811417e-05,0.00041883833026853425
5609,5.365391955642987e-07,9.502584210389536e-05,5.830292284329773e-05,0.0001490812023256369
5610,9.339388570590885e-06,9.976578519519228e-05,7.283728920642837e-05,0.00026636247518107447
5611,4.473922574116931e-07,7.07683490400494e-05,2.1276628356236263e-05,0.00045789628067613203
5612,2.9034063094682914e-06,6.044622239862391e-05,9.840642139971216e-05,0.0002948250033306191
5613,6.431268970647558e-06,5.579221486466451e-05,7.592919167414899e-05,0.00012955789458119163
5614,5.925829596883212e-06,2.178207390550475e-05,2.189385620566581e-05,0.00023699413236166034
5615,8.323367434408659e-06,3.922928672147693e-05,5.427462195754691e-05,0.00033451122708011427
5616,7.2265003191347445e-06,7.99798513836707e-05,7.382551193506717e-05,0.0004487956876423984
5617,3.2391712028299544e-06,9.79659277352113e-05,6.214760224320141e-05,0.0005334929004279263
5618,1.38543385992177e-06,3.286770599184668e-05,2.8809275302267238e-05,0.00030347846723120033
5619,9.850625800826409e-06,3.12634574773669e-05,6.962006211741381e-05,0.0009637492044861147
5620,4.3569042266872245e-06,6.423421338785824e-05,3.715623291175502e-05,0.0006686998498507047
5621,3.959383881491327e-06,3.86950775365175e-05,7.627167717981758e-05,0.0004998538870692988
5622,4.4399506836031906e-06,2.2043952592125873e-05,5.513699588406692e-05,0.0009543775586000841
5623,2.0741091113603057e-06,9.289283522869628e-05,1.614908706106199e-05,0.0009492897619509612
5624,7.638456543293276e-06,1.6648280892796643e-05,9.922700557649569e-05,0.0005992185383405339
5625,8.533039417086441e-06,8.229623229991697e-05,5.3719936244372447e-05,0.0002916562684147126
5626,7.5657078015069976e-06,2.176594238599144e-05,7.649293629119983e-05,0.00041180565534843373
5627,7.415548374000587e-06,1.7652120889707573e-05,1.167623627734625e-05,0.00046951047068942263
5628,3.4177402487572066e-06,9.260688653262438e-05,2.1964812187081643e-05,0.00020614865578729325
5629,8.168338164007507e-06,9.367024475225349e-05,7.303200744237133e-05,0.0002494379745200412
5630,2.561126418354255e-06,6.274956105562963e-05,5.118435928688646e-05,0.0003187387389377701
5631,1.7317369069425797e-06,6.475746210779896e-05,4.280655432113032e-05,0.0006793710453631413
5632,6.014870174182968e-06,1.895497626147638e-05,1.9375100962471988e-05,0.00027054877644275033
5633,5.465927169324836e-06,8.730414268611966e-05,2.513610218253258e-05,0.0007337836059402773
5634,8.15050768742155e-06,1.768223784001369e-05,4.789659100196446e-05,0.00032073732548220524
5635,8.826230147549948e-07,7.95221121768164e-05,1.2490431238478799e-05,0.0008787196742419073
5636,7.685157843099089e-06,8.250424076586645e-05,6.67146159548917e-05,0.0008627731684803372
5637,5.271201156784517e-06,6.303113641310874e-05,3.3250951672832636e-05,0.0009406705241421337
5638,2.9491695426004383e-06,6.976667683494739e-05,4.7121374195261126e-05,0.0006242317220443962
5639,2.916674013637777e-06,3.217933054769598e-05,8.9803550279378e-05,0.0006213305606086238
5640,1.4438023523918257e-06,7.857828306270749e-06,4.9960517406935326e-05,0.0003114693533725516
5641,9.13494807148942e-06,2.2941725988348613e-05,8.367586093060945e-05,0.0002089080687250519
5642,3.7104060828645923e-06,9.232711128026652e-05,8.111147735705195e-05,0.00011160108513516704
5643,7.578954697943962e-06,8.933392776604032e-05,5.668901322744635e-05,0.00015767781688128514
5644,7.553399967703545e-07,7.731351369660713e-05,8.271527575490258e-05,0.00039022621857938764
5645,7.182157946189067e-06,3.8851629474085925e-05,3.303274087253268e-05,0.0002623922726844928
5646,8.786147688270252e-06,7.118093535306134e-05,8.698297199224583e-05,0.0006115873636306084
5647,6.486223348744856e-06,7.847119960673553e-05,9.145295962253587e-05,0.00036909054133762444
5648,6.695806672719273e-06,6.627059226051259e-05,3.480758076021276e-05,0.0009901186881079525
5649,8.943979889129968e-06,1.4939808156471929e-06,5.546292688751147e-05,0.0008082519901424504
5650,4.601147612842849e-06,4.814985710619716e-05,9.1257801350681e-05,0.0004835794045484348
5651,3.483273045485738e-06,9.817779786598365e-05,3.549243265329957e-05,0.00010476598730765305
5652,5.038633588463297e-07,2.1982217593828786e-06,5.826697709790068e-05,0.0002696101733612666
5653,1.0541241177485403e-06,1.9892252234520727e-05,2.2776958145000434e-05,0.000657324789049433
5654,1.4283148206927107e-06,8.075285543478849e-05,6.46296909695679e-05,0.0007882979829305144
5655,7.305860986736154e-06,8.302148129209272e-05,2.833825994273662e-05,0.00038039349976401113
5656,4.0344639960367794e-07,5.5628819158606835e-05,7.77708061253676e-05,0.00014810004600265738
5657,4.095043616344676e-06,7.551323195773081e-05,1.8760235545835762e-05,0.0005318546621833972
5658,8.328374575336376e-06,5.280721821101715e-05,8.260999015443107e-05,0.000888827817023443
5659,1.8684080844841055e-06,3.32056474289108e-05,6.90232339444749e-05,0.00013423891288253048
5660,8.686155867408582e-06,8.111651231283628e-05,3.6028611421675416e-05,0.0008715174005975137
5661,2.8804583931293093e-06,4.857242609849074e-05,8.258684380290866e-05,0.0002885953180350961
5662,8.129151844453087e-06,4.6382547083783756e-05,1.3128961848295224e-05,0.0009796373863094916
5663,8.888225558652805e-06,7.718378132201704e-05,8.852776730375443e-05,0.00014055296157806547
5664,4.6285836111733165e-06,3.480772068708174e-05,6.67873259795626e-05,0.0003299666682943617
5665,4.521540514700639e-06,2.6208928036099374e-05,5.29900386195118e-05,0.0009575713905350486
5666,5.798354813245547e-07,1.888188158056937e-05,1.1373560649553327e-05,0.00048738773779652476
5667,2.039809704358788e-06,9.268631382724898e-05,5.584696381335084e-05,0.0003070297165803798
5668,5.3284022539225156e-06,6.168222432116005e-05,8.94811016644074e-05,0.0008168870539251793
5669,4.462492923588825e-06,9.215694020884079e-05,3.4869467600820885e-05,0.00045425568620654773
5670,8.711681267322056e-06,4.7173528272130776e-05,7.369606408222998e-05,0.00021227089939851088
5671,4.469494159210632e-06,8.775244278520884e-05,4.664569670572447e-05,0.0005673599062181814
5672,4.892922533734311e-06,8.092376686784796e-05,8.483481321298295e-05,0.000762334499745787
5673,7.336118182836698e-06,5.5301697904136254e-05,9.053558440079719e-05,0.00040770478801785176
5674,2.943025988419085e-06,1.0160468544819079e-05,4.53708372467272e-05,0.0009485295745756983
5675,1.3472878479344606e-06,4.951938739270733e-05,5.9791858912291826e-05,0.0006106243033388741
5676,2.6819748390126786e-06,6.258926387933068e-05,2.5604254123011683e-05,0.0006142068848586273
5677,7.079913244981155e-07,6.531552415733873e-05,8.576060584184415e-05,0.00010094670649252558
5678,2.500807271585648e-06,2.720363009931642e-05,9.062336758507844e-05,0.000821761978665914
5679,7.4066377716120485e-06,3.6059738249734986e-05,6.436565808073964e-05,0.0005469159988672804
5680,5.4306496560639746e-06,6.522182333260061e-05,3.22196735726846e-05,0.0004045997849166212
5681,2.6416373736122394e-06,8.535521824632865e-05,5.9560246391455455e-05,0.0005173246487855515
5682,4.544918056116491e-06,9.510855508377481e-05,9.229747562243437e-05,0.00022737487085673782
5683,5.032188617411643e-06,5.0314791196503746e-05,6.899967263788703e-05,0.0008933428826743156
5684,4.191380446723166e-06,9.503794225371457e-05,6.534182502422327e-05,0.00036273446462438717
5685,3.919487283511413e-06,4.8421281785378725e-05,9.022660092601424e-05,0.0009091555893932929
5686,3.1346676434529596e-06,7.616417895915034e-05,5.994265561641536e-05,0.00016387726434594925
5687,5.441609100595152e-06,5.896156244370812e-05,9.100528609386484e-05,0.0007511857254740437
5688,7.273228871829937e-06,1.3776994912924125e-05,9.201845397637976e-05,0.0008263085546366546
5689,5.355353359134285e-06,5.308259422299548e-05,7.336361416677846e-05,0.00019033442792092885
5690,9.700343042763924e-06,9.272374494778986e-05,9.379047495697777e-05,0.0008240777954220915
5691,4.583956688351882e-06,5.842627688861934e-05,4.6854870332733504e-05,0.0005808187138415941
5692,5.527408479197107e-06,3.4496920246109204e-05,1.0697125958945305e-05,0.00018341708839021784
5693,4.505145337687359e-06,7.603458540612474e-05,2.9210618299476356e-05,0.0004573155973078113
5694,4.1671731415848665e-06,6.171814285462332e-05,3.509464470411152e-05,0.0003833254704145939
5695,5.786178370445644e-06,8.05471979223062e-05,4.2780765377944685e-05,0.0005770207522834887
5696,1.8366767695396075e-06,7.395140661539165e-05,7.083859145227952e-05,0.0007033547302035066
5697,4.742742453987105e-06,1.8212016522917943e-05,5.802311091911941e-05,0.00028318450300404805
5698,3.671474789858122e-06,5.443780869630665e-05,5.004948631500481e-05,0.0007665257353387996
5699,6.229874716770624e-06,7.141901300676723e-05,8.617955517999138e-05,0.00013841744042266378
5700,8.101152758498624e-06,8.909829233785249e-05,4.535252274410122e-05,0.0006722799077528088
5701,1.1378575815981627e-06,2.8551409076311355e-06,9.906865995284695e-05,0.000581929584137234
5702,7.055721898791065e-06,2.2172784049594587e-05,4.2251873070533234e-05,0.0003748143648976957
5703,7.833967042461317e-06,9.112447510516564e-05,6.917697802918821e-05,0.00019862643544531523
5704,1.5326492869134926e-06,9.029497475722047e-05,6.182163397726618e-05,0.00040535387582155916
5705,8.46832951344303e-06,6.315760288628127e-05,9.430516447070368e-05,0.00011741688490193676
5706,7.220355635141509e-06,9.833312093675915e-05,6.508457786647348e-05,0.0007739792852954752
5707,6.3481765795624615e-06,6.144293327641422e-05,8.715073630045223e-05,0.0005975514561002231
5708,4.235751354803029e-06,7.700652493217705e-05,9.718639392300495e-05,0.00012032330293951937
5709,7.492386042664233e-06,8.422875506172734e-05,9.920106872787912e-05,0.0008374244612288357
5710,9.030482887348192e-06,9.032158704429954e-05,2.2526241045659443e-05,0.0004487455187152047
5711,6.941873869255327e-07,1.7566023225377528e-05,4.34268440905873e-05,0.0003583799373287777
5712,6.8837877457998566e-06,7.89997861277282e-05,7.285626409756769e-05,0.00013521360904670242
5713,2.455026278305366e-06,4.9469130752150945e-05,4.3972162523121844e-05,0.0005801088654792294
5714,5.690618089885579e-06,2.672411379526554e-05,9.222048967512123e-05,0.0004075605010446856
5715,5.072993090413272e-06,7.008328590490297e-05,4.517740635975037e-05,0.0004049694825876637
5716,7.78814051348396e-06,1.100089162112151e-05,5.1099687665395174e-05,0.0009409474778098733
5717,8.856160605474244e-07,8.639904379723859e-05,3.819393723196567e-05,0.0007518081132431446
5718,8.036755574232601e-06,3.122676817611204e-05,8.516620953150391e-05,0.0005719484018846563
5719,8.001435830012105e-07,4.95790072629074e-05,4.6224451846157403e-05,0.0006417606158519801
5720,4.739767122596636e-06,6.957038340038726e-05,5.1688437358622304e-05,0.0008254893805364284
5721,3.5433650853017454e-06,6.565479636412703e-05,6.876232980122008e-05,0.0006522455866739492
5722,8.858712684337554e-06,5.180134419520552e-05,4.481414435786303e-05,0.0005305846644425832
5723,9.103724122330973e-06,3.506492142089701e-05,6.251289964233144e-05,0.0007862776911646515
5724,2.6676380400995624e-06,1.826558087812119e-05,4.047877069107339e-05,0.0005003461855501844
5725,4.9109700234032074e-06,1.1566317680635135e-05,5.902774846721041e-05,0.0009764670011717502
5726,5.837755765203054e-06,4.8998343868408785e-05,1.0632546426750533e-05,0.0005778669634472257
5727,7.2212785329091826e-06,4.818373665994922e-05,5.2055430133667334e-05,0.0006134522159586646
5728,4.9229452942981345e-06,3.245496070615505e-05,3.873833770247433e-05,0.0009281457024025729
5729,5.303913236165391e-06,8.259813222984911e-05,4.682589620738319e-05,0.0002910116604802284
5730,6.7148714552539915e-06,6.387463736741187e-05,9.181217227736659e-05,0.0007604671097681914
5731,8.283917248376905e-06,4.13168723735332e-05,3.7915989552247075e-05,0.0006979830521247001
5732,2.779752219826582e-06,2.7630469321698727e-05,3.208547207812765e-05,0.000997656538974159
5733,9.713491777678738e-06,2.9488175000598454e-05,3.636489952266096e-05,0.0007316784208762769
5734,5.540937789242831e-06,2.580539283194242e-05,6.304920721466787e-05,0.00036529878385801627
5735,2.741746617223409e-06,6.29075752625675e-05,3.383464215977368e-05,0.0004943085662315621
5736,5.743029102842999e-06,7.295370162600861e-05,8.21835480963184e-05,0.0005223601472156559
5737,2.852193342705349e-06,5.638815509420841e-05,2.939998239854719e-05,0.00022514237826375225
5738,9.21046878830553e-06,6.67753189310681e-05,7.923940029481778e-05,0.000903383392950529
5739,6.4822049250130735e-06,9.639081028160736e-05,5.074435786560807e-05,0.000786040245965517
5740,9.876785474678432e-06,8.367923514134331e-05,7.749512638130026e-05,0.0008910734388812042
5741,3.279323442164714e-06,9.026381450248522e-05,2.5938958201367387e-05,0.0007340407732800576
5742,1.8439612245511728e-06,5.1330307920224554e-05,3.935249628092337e-05,0.00041155855691429606
5743,5.211543427100842e-07,3.7675191266542915e-05,8.216352976826184e-05,0.0004735646653265857
5744,2.4708509882892258e-06,3.090384876175471e-05,1.1723518546969408e-05,0.0006238998642715622
5745,3.6305618582286404e-06,6.855416257542631e-05,2.5205015908123204e-05,0.0006027356841395597
