,k1,theta1,k2,k3,k4
5212,8.266529769312433e-06,0.5488707345414979,6.887713314923552e-05,1.0929575380025687e-05,0.000412660250107544
5213,3.7918633868048427e-06,2.8553006772728766,1.899123301757844e-05,6.531297064545416e-05,0.0007532229888690624
5214,4.014517841737234e-06,0.9082218968907696,6.77724802356977e-05,7.863700355457257e-05,0.0007410040732302439
5215,7.656313438659358e-06,1.4473808865362419,2.0249385170368926e-05,8.745628918689279e-05,0.0005937045715110311
5216,5.128659177124913e-06,4.747316120909348,1.8798233720444777e-05,9.369072674442437e-05,0.00011079246388055646
5217,7.946866136263114e-06,2.353476489067123,1.1643894878527378e-05,4.768497349824518e-05,0.0008985944701913276
5218,6.033700782077643e-06,7.423508441737734,7.72718221581741e-05,7.391530035493722e-05,0.00023365006302854518
5219,2.906039880198697e-06,8.61479327331124,5.820541705103799e-06,6.003234778896294e-05,0.0005279706330007438
5220,9.615896730464249e-06,6.720288208005266,5.439818799298104e-05,1.727124877503881e-05,0.00023487061996928108
5221,3.5838097210481846e-06,0.3714289826570451,6.468048640246911e-05,7.246062247177478e-05,0.0003003432667493965
5222,8.220196662807614e-07,8.697868855622152,8.15327905228637e-05,6.256302912410877e-05,0.0006245585817352731
5223,9.679187387447508e-06,5.161582131405102,3.952824551866929e-05,9.878739553859164e-05,0.000893198264886327
5224,1.0003933750660114e-06,7.132773802546702,4.795054256844082e-05,5.415810436092473e-05,0.0005177176847726739
5225,5.690144838838955e-06,0.16431714928931052,8.845040962947857e-05,8.65378972673176e-05,0.00010207147627183742
5226,1.7027563971062257e-06,5.707791628717201,1.2885023131260844e-05,5.7604484109135076e-05,0.0004823019189039478
5227,2.650497159386511e-06,7.233541645821855,2.789901701317465e-06,7.263724141085531e-05,0.000678985545840966
5228,5.841826284081036e-06,3.2256583710310776,5.199966880882246e-05,7.973217993204442e-05,0.0002938394181223199
5229,2.586932431531506e-06,5.217273908873702,5.646467191470502e-05,5.6183575072862086e-05,0.00038382286811902076
5230,9.837200249464794e-06,8.226006317820369,1.235350538730113e-06,9.462690905492023e-05,0.0006410755027655442
5231,7.1694154848895694e-06,2.6366410446097848,8.452301679991267e-05,9.193570502742862e-05,0.0008468761595337205
5232,3.9365007218938257e-07,5.630334822406187,9.474465256314602e-05,8.515733076289755e-05,0.0004257561076081835
5233,5.074767987267823e-06,7.143062293513712,2.2259130991777543e-05,8.851582270741016e-05,0.00046748703176694806
5234,1.0862640113875757e-06,8.761737045379652,9.118840869505665e-05,5.7278972914408064e-05,0.0002056020064005946
5235,8.238613802472827e-06,2.3306155301437532,8.593419491899054e-05,7.542814264524841e-05,0.00036393972665290557
5236,6.3422510959489424e-06,9.442726156670407,5.029178473461519e-05,5.911157604888886e-05,0.0007161574109094956
5237,9.141876155405075e-06,3.779271468518009,2.106289940124166e-05,7.024258860102612e-05,0.0005592782370921913
5238,8.199866759846674e-07,0.471668460645387,2.274567087603452e-05,5.3479768391450505e-05,0.0003144765242294945
5239,6.98389136363813e-06,2.282571646276795,6.799925085331875e-05,7.250337514522888e-05,0.0006195657265310095
5240,8.38597150305822e-06,8.715436336711955,6.477550896479841e-05,3.561670317142771e-05,0.0008394806247282612
5241,8.263644175004532e-06,4.2947036386235675,9.75840055716708e-05,8.5668977818714e-05,0.00022225299972359518
5242,6.5612347441280026e-06,7.804778353364861,1.0525154116609557e-05,5.3824398412541644e-05,0.0007296083379240634
5243,8.619373575249494e-06,0.6760761864404733,8.380257157431415e-05,6.26457958132981e-05,0.0008749922448069193
5244,2.172787915766755e-06,0.19892435892753002,7.834730980885342e-05,5.9558768592019945e-05,0.00016803511512476977
5245,3.9388376972772035e-06,7.687722383913167,4.415490856620676e-05,4.9445650118886193e-05,0.0008639216841525879
5246,3.4604703922323474e-06,2.973223558965652,3.0370761191855298e-05,3.2881805250355185e-05,0.0003295659850120222
5247,8.46152035094972e-06,1.046105167426622,6.0212481617642854e-05,7.712034353168372e-05,0.0008501472242565496
5248,5.203332531470267e-06,1.6159306094973156,6.070735586390299e-05,7.912513266492867e-05,0.0009592886603592944
5249,7.5292470078827225e-06,2.6222762599216627,2.459864384181619e-05,5.679730288420642e-05,0.00020409508127957948
5250,5.525417359215325e-06,5.7014621125226315,4.988082793293328e-05,6.156966606252354e-05,0.00048024857377102886
5251,1.203709503529013e-06,7.0765271355323,4.1839867872813485e-06,8.712375578472979e-05,0.0007915530172933738
5252,9.564396411488758e-06,0.6497819718521404,3.293607044250145e-05,5.426544657744658e-05,0.0006636261230349703
5253,1.7663341611258336e-06,0.2364654572492764,2.8187532367656865e-05,9.3834553926781e-05,0.00054131666432127
5254,1.1162222294825916e-06,2.583920697448879,8.52119630090301e-05,4.946894724126015e-05,0.0005531961817485651
5255,1.7525067299890515e-06,9.797145584687138,9.911994363092594e-06,6.911519014095347e-05,0.0003769365355868544
5256,9.795121193598667e-06,8.93276423528306,8.645700308499523e-05,4.725446483941281e-05,0.0009111386922317906
5257,8.980072846972548e-06,0.999885975166068,4.905449036315769e-05,1.9812667951813017e-05,0.0001920312173103117
5258,8.566830130962662e-06,7.271777176833189,9.573509995999623e-05,8.01718194286488e-05,0.00015687547524567225
5259,6.9289816241112445e-06,2.9398391956866785,9.286681812504448e-05,1.9663359974817124e-05,0.0006243232410441907
5260,2.1366489891340834e-06,1.9415530657532538,5.477370934726274e-05,9.143829273306343e-05,0.000266205645025409
5261,3.6423336426808973e-06,9.642926398167612,8.763994083756326e-05,1.6123305680977815e-05,0.0006754408007593295
5262,4.2628637014060313e-07,5.771012698038337,6.672368934027901e-05,6.517089713073307e-05,0.00030706430171009345
5263,7.434206566429749e-06,6.6256920551791225,7.2704106482626806e-06,5.4708015127942964e-05,0.0008050463492128622
5264,8.751937487648367e-06,9.631378560939384,7.131332348442268e-05,9.8860734383993e-05,0.00032684738351362023
5265,5.857315791700252e-06,8.717092648689151,7.41785151179162e-05,1.084396095159655e-05,0.0006437020121028832
5266,8.603480600173969e-06,6.75419756792661,7.571525734203237e-05,3.0082343818980245e-05,0.00014219203313143135
5267,9.17626715754003e-06,7.199983219167331,2.698045175373207e-05,2.7727410346691435e-05,0.00011712106879916097
5268,3.300700081889431e-06,6.594585882678831,7.942429608318884e-05,4.240179752748529e-05,0.0006000033781254042
5269,8.327657682885954e-06,4.500744819381847,6.651800552672474e-05,6.984257401859215e-05,0.0008794049362712801
5270,1.0728837802928132e-07,4.814029635607275,9.66618736626981e-05,5.6192676009696036e-05,0.0007480526533902806
5271,8.223490854209957e-06,0.2662822045389605,7.457158174297642e-05,6.70236268798813e-05,0.000844070170019701
5272,5.669619324582064e-06,3.9278574593078224,4.827681171025063e-05,9.633220939406307e-05,0.00045833771282142077
5273,1.2052427677960188e-06,2.209372035073114,2.9732829511152605e-06,9.11630756716555e-05,0.0007608250324781096
5274,7.625359396538298e-06,6.595753966540511,7.16372236989676e-05,2.817910765344844e-05,0.0009323971706767274
5275,3.7140838706665055e-06,8.937586914380908,6.770721950082956e-05,9.173153441122309e-05,0.0006219390969515494
5276,5.926971674410967e-06,7.637608551340322,6.2749317319995724e-06,3.81725675394206e-05,0.0004525943439354928
5277,2.9906507232894368e-06,9.612032976249242,8.873008728105073e-05,6.669560922641535e-05,0.0001577536513175308
5278,1.482760184252611e-06,2.949623745240074,2.904789253028154e-05,6.443879727742726e-05,0.0009890365715109523
5279,8.24795256147553e-06,8.758292015998768,9.395556410689996e-05,7.326319882802211e-05,0.00026288884971972305
5280,6.565894214566741e-06,5.735617765335227,3.7056681684131525e-05,1.4161011204415229e-05,0.00032822453962802657
5281,2.9344842658993474e-06,8.064067453608615,3.279237061826495e-05,3.371578538736624e-05,0.0009919667746777822
5282,6.789638776751534e-06,0.5349525072798811,7.692195495866282e-05,3.746095837322583e-05,0.00029461470597275146
5283,2.2142923800978997e-06,8.571598923205482,2.7235699127672505e-05,1.752164588191981e-05,0.00020692880901043652
5284,3.958014436835549e-06,6.468662279397812,8.991841112424855e-05,8.152617192374333e-05,0.0009390738796606852
5285,7.3614886593564994e-06,2.711903956771429,6.74599025268661e-05,7.725118705185131e-05,0.00020362490223679394
5286,6.608564769861347e-06,7.349959788922484,5.282668213615305e-05,8.92304841369152e-05,0.0006050597359815073
5287,5.995854923997509e-06,0.9442395528226607,6.14348157352245e-05,9.538599578659084e-05,0.0006318743108591131
5288,1.2419864354231368e-07,3.89435096184558,1.3271018997976856e-05,2.4271982298613512e-05,0.000507153592169141
5289,7.380955690923432e-06,2.0950775314263734,3.387986318957322e-05,4.7206429397207734e-05,0.0008345004026151418
5290,7.322323983751581e-06,8.34913734976908,3.436923608167258e-05,6.549371511875561e-05,0.0003221187989845175
5291,9.743161051001014e-06,8.042542651588406,9.555218680437513e-05,9.464450797556101e-05,0.0008070351683903025
5292,1.7340092950725443e-06,1.6678590288549484,9.109588259200411e-05,4.8215239644000775e-05,0.00048089159744349615
5293,1.6903073488781569e-06,3.63100533442314,3.964628659450609e-05,5.251671144411805e-05,0.00017428021867292473
5294,3.010400374352437e-06,8.929301584798864,2.5205773071271864e-05,1.0577936580094155e-05,0.0005947423252192869
5295,8.135420567852431e-06,9.360766514916815,2.0333736611179398e-05,4.4140677132538735e-05,0.000183080433424597
5296,8.915901592134433e-06,2.5449562856767693,5.258081881279137e-05,6.460724977818674e-05,0.0006493838983020238
5297,8.464810184131283e-06,4.8339699863902,1.1243117421419078e-05,4.4628142894329304e-05,0.0006502901278000122
5298,2.7717896364377267e-06,2.310686125349476,4.4184867086972734e-05,3.051977346197554e-05,0.00011651991384293748
5299,3.7625208062634135e-06,4.558889495846435,1.2606798458098636e-06,1.785747494983867e-05,0.0002446337676914032
5300,4.874317115490472e-06,2.262908194230164,3.490266071121905e-05,2.2432185046280434e-05,0.0004602056940463506
5301,2.5969097539513135e-06,5.109812810462646,5.2068874693432604e-05,8.931781388840991e-05,0.0004909627812660445
5302,9.254487933917942e-06,0.9634001470948945,3.7646203409490686e-05,1.5017862724411013e-05,0.0004343812287979507
5303,9.568918337875258e-06,6.573137401046289,3.7599938330053486e-05,2.0622331428136197e-05,0.0006364554028397679
5304,7.510348418369282e-06,5.3043084978371295,1.6815099906249917e-06,1.785364491580089e-05,0.0008381428619755378
5305,6.79933614473635e-06,3.4291369843275286,3.5462497125059976e-05,4.135727771786671e-05,0.0009416601850014493
5306,7.539318352500975e-07,2.8619331068546168,2.5071119731608184e-05,6.110108713343393e-05,0.0007313892227676804
5307,2.3444155251501364e-06,7.381396230421299,4.00551757050481e-05,8.799669230783079e-05,0.0009414629771580721
5308,6.0304782869312275e-06,3.605986067340637,6.772516960541486e-05,2.477744812403801e-05,0.00039231584411762965
5309,5.850927411120535e-06,3.5896160133990356,9.558068730756739e-05,4.364347973883938e-05,0.0005437402484559394
5310,5.816549668789542e-06,3.2396673801911584,7.999415174004073e-05,8.885511344279836e-05,0.0009481784134660586
5311,8.581199615970222e-06,3.1391634437409373,9.479458840250704e-05,5.516542868965837e-05,0.0006362141524038029
5312,8.185930083465272e-06,4.66154846527162,6.108170120985467e-05,7.052512456226855e-05,0.0006294447681693219
5313,2.2997736335524145e-06,3.2897881561976168,5.617054756485411e-05,3.371018260906981e-05,0.0009883410359961687
5314,4.62482812594414e-06,9.476309704090761,5.099605965473613e-05,7.084889574795591e-05,0.0003835564183678839
5315,4.168399630697215e-06,1.3454997753770868,9.498527028515394e-05,1.283034072860342e-05,0.0001303214957562441
5316,3.9221524081922e-06,5.615039798538543,5.0610106333861846e-05,6.709540702716831e-05,0.0009831382883649647
5317,3.3052361902524166e-07,4.591712115111955,9.589102757762765e-05,5.432525010025599e-05,0.0002918183548469201
5318,4.135980313091589e-06,3.5654974194749465,1.4149826003045692e-05,7.591219254766945e-05,0.00018968998506813995
5319,3.489116866569992e-06,3.586053216251996,8.410642401020726e-05,3.117759825852311e-05,0.000976725075482143
5320,3.772088890047715e-06,7.272302866415697,3.5130397730100344e-05,4.266022481544665e-05,0.0007965039475754614
5321,5.842709411175216e-06,0.8476312535663643,3.3520827403824753e-06,8.074484072580733e-05,0.0004991360179931026
5322,6.430558399385249e-06,4.036862607389209,9.05555772001808e-05,4.006838759196498e-05,0.0007482542900082456
5323,7.311398038702668e-06,5.620404658854256,4.710396453563618e-05,7.965844537933178e-05,0.0005987578002495554
5324,7.017220694590722e-06,7.652182583870232,4.132957919161823e-05,8.901230349424473e-05,0.00016761084611581302
5325,5.428823593922681e-06,7.524288002835392,4.561364074756074e-05,4.0055404892744815e-05,0.0008768805469837885
5326,6.854952435800908e-07,9.303295836033904,7.297961804240742e-05,9.390303784266592e-05,0.00099809633158555
5327,3.900684565229808e-06,0.2822547263246467,6.749778076855744e-05,8.847199478460357e-05,0.0005524538401464807
5328,4.7116551914800245e-06,8.112253520637339,2.1899757341198806e-06,3.2632130451867504e-05,0.0004811692359905553
5329,6.051287922179565e-07,9.61965217414111,6.729061199476757e-05,5.801972537437245e-05,0.0006282016749237595
5330,8.297354811884282e-06,6.991339129870161,6.507712008900429e-05,2.5204176603527163e-05,0.0003085551421237651
5331,4.844746871512678e-06,6.334086159073655,2.176517454340097e-05,5.5585102574086964e-05,0.0006348954070358907
5332,9.992876730544079e-06,7.840533016803172,1.1916811240427486e-05,7.586951433866331e-05,0.00013220630397699212
5333,2.998156977612659e-06,2.109107947192071,3.2044930982931704e-05,4.9942387616620445e-05,0.0007431065040715439
5334,2.3043220526041145e-06,3.960644651733451,2.4039286430776116e-05,5.922323690793942e-05,0.0006414951923117296
5335,6.704650223536854e-06,3.012243735530391,7.139688804678679e-05,4.215509579148523e-05,0.0002370632578636564
5336,1.237850161158274e-06,5.988767790467521,2.1808770162243376e-05,3.04222777218046e-05,0.0007275659518224342
5337,5.92469009785091e-07,8.645533617691514,1.611376579933032e-05,6.937857909223928e-05,0.000625271670604349
5338,3.115759174332541e-06,9.47975915251443,1.7645004439775158e-05,8.860006020119502e-05,0.00018781367699908337
5339,1.5810948595337083e-06,5.9820977566101705,6.707994138287936e-05,6.622888746671946e-05,0.0006878353635157761
5340,1.7704265239795404e-06,3.1442008863518125,9.02934623075775e-05,1.0250393833216629e-05,0.0007114745229699804
5341,1.604431999598126e-06,4.905581398756077,6.53310801730689e-05,6.507733837659073e-05,0.0006200666966207092
5342,1.5494502978422516e-06,5.428192824862055,9.986668963846018e-05,7.385230241044334e-05,0.0002163277779780573
5343,4.3682361794762206e-06,7.158427068380651,6.065947553185128e-05,5.808107275713229e-05,0.00027481924080291904
5344,7.550880719733078e-06,1.436340610789948,9.710304159012613e-05,9.489661703318847e-05,0.0005726280565054766
5345,3.5252716495280453e-06,6.966145086130231,5.596518203108944e-05,6.578768083164846e-05,0.0008194858229651831
5346,8.817240701389778e-06,0.874906394926386,1.6250290756933594e-05,1.6721462864925883e-05,0.00029123982890460066
5347,3.0899165885442293e-07,5.391050845207938,8.449429727880675e-05,6.111365562059798e-05,0.0005473138066821143
5348,8.813803050191215e-06,1.556992802168266,5.9717096239287594e-05,3.133199027166343e-05,0.0009775180377578254
5349,3.3524571623119164e-06,3.7642652566139954,8.278583841608053e-06,8.890413120506491e-05,0.0005247825513466935
5350,3.9576712150964547e-07,2.2505783038839824,7.991157852667202e-05,6.597179677994489e-05,0.0003535590780514873
5351,3.3300862653919786e-06,5.6199096222673735,6.828551973216433e-05,5.639412441407838e-05,0.0006918367809026266
5352,3.707725736708488e-06,8.81006335815357,4.3142992613986036e-05,1.048898294005368e-05,0.0004504887734182034
5353,6.793183554041173e-06,8.176524970552354,6.865966542177871e-05,6.548181939774862e-05,0.0006608456630901011
5354,1.6459258701660983e-06,9.225282074527154,8.297461855024752e-05,3.593905850491773e-05,0.00034164459871732116
5355,2.834465108334845e-06,6.816356540651868,5.0391640683383624e-05,3.284960340832487e-05,0.00014050827763761853
5356,5.3985943272309305e-06,3.6352844905732526,3.399110355757351e-05,8.648963215550999e-05,0.0006665782087081617
5357,4.3923543964000975e-06,3.0957718863093415,5.094854370827593e-05,1.0717251902587611e-05,0.0006796905252095559
5358,3.56239256133597e-07,0.14819661536859158,4.482200438414566e-05,6.844597031223945e-05,0.0009998402190828648
5359,8.782339393938026e-06,0.044118797213256455,4.210290584457723e-05,8.938557243506072e-05,0.0003144246968753277
5360,4.714525171790927e-06,3.8676921680390492,3.821102299333213e-06,3.838700149865718e-05,0.0009548165264237816
5361,1.610390786447735e-07,6.524067965468439,3.207346355926642e-05,1.1775704937072886e-05,0.0002760321388270296
5362,1.6029199681264516e-07,4.821216931067397,3.7619812618668346e-05,1.111650680787341e-05,0.0004082084595104598
5363,5.153344733991505e-07,5.287430241537503,9.734575344010459e-05,6.569947312175166e-05,0.000321635268255813
5364,9.900445870142226e-06,6.388623888917681,9.596318892983455e-05,3.894605793954842e-05,0.0005229948387069787
5365,4.2969432755325074e-06,6.787040079674388,3.730696122239885e-05,1.7578727895005372e-05,0.0004094137320635636
5366,2.4065684792971083e-06,6.170564023015644,5.2732461689046067e-05,4.590594811164713e-05,0.0005840734100167653
5367,2.9074298730221234e-06,3.4856716888866774,6.974572888248092e-05,2.61899600727581e-05,0.00010035603246867804
5368,8.961612112009389e-06,4.784131911047449,1.0497246108712099e-05,6.03900435246348e-05,0.00013861936432110425
5369,9.48496216608378e-06,2.76925198765722,9.332637092982525e-05,5.8515227088495365e-05,0.0005524009043707912
5370,7.64762049512827e-06,0.4858270240310961,3.174401967261919e-05,4.7541809312241875e-05,0.0005155567118248482
5371,7.551777985844884e-06,0.35761319072318853,3.4298336550120776e-05,7.340058822632122e-05,0.00048113548728233676
5372,9.108739997144348e-06,1.1064467345444742,8.930818163323577e-05,8.079212276474269e-05,0.0006382346669535524
5373,1.3749394660705773e-06,4.418113258781078,2.801746272445111e-05,3.85183073007543e-05,0.0009636076428790802
5374,7.518636304268346e-06,0.9217964255527221,6.998919677326627e-05,3.9905212672820765e-05,0.0007933177605337222
5375,1.3991005027977392e-06,5.937543187715548,2.1462478639564017e-05,2.47564813629882e-05,0.00024186926577968306
5376,3.985452678739562e-06,6.542306060850195,8.852370818834437e-05,4.221684755377669e-05,0.0005275666593285713
5377,1.2797105355888277e-06,4.632931228668335,4.136066324254627e-05,3.820721658968403e-05,0.0007990413531579068
5378,9.58051944211773e-06,2.8040335616994545,5.622025844365603e-05,2.0267839646186422e-05,0.0005200482973453963
5379,8.081375131026597e-06,2.1073598639220323,3.3519123881893935e-05,3.240559576312149e-05,0.0007150937502836559
5380,3.83650115289685e-06,5.6714235025935595,1.800211503121498e-05,9.564515784465234e-05,0.0007735846565012586
5381,1.72891943612295e-06,2.222003440911835,5.021448802069002e-05,3.9702426387072575e-05,0.0002195303477226075
5382,3.969577064749195e-06,9.349027808864856,5.1250470333488125e-05,8.743138473398688e-05,0.0005983299589744623
5383,6.027448931113877e-06,6.761081241270106,5.8296402336448926e-05,9.46560648533279e-05,0.0005820080850901395
5384,7.693186736590022e-06,2.619813225638548,2.346230173363625e-05,3.6026143187057274e-05,0.00016071841640377752
5385,5.866151894468579e-07,2.043898250120868,1.704710866602269e-05,6.294669301114354e-05,0.0005561542355946526
5386,5.467617074912962e-06,3.307946981990606,9.6377198335525e-05,3.908503781115149e-05,0.0007766503402511899
5387,9.710803651546834e-06,5.1409343117238615,1.0670658479127581e-05,2.184818106083144e-05,0.00012356339666461336
5388,1.6221386115407891e-06,6.646324066473536,1.6883339730016321e-06,7.638524995647032e-05,0.0006585029462029628
5389,2.12387811527194e-06,8.004360417621651,2.5199446475628865e-06,2.4385692295437625e-05,0.00022416936727698587
5390,2.6804735430820087e-06,6.796698080176689,3.263796961363351e-05,7.780689987136859e-05,0.0004776955055481482
5391,7.805743059359694e-06,7.427967600156652,3.777973260970229e-05,7.362486902800033e-05,0.0007993106918734639
5392,7.413538621634621e-07,2.3970944935239755,1.8809345110364615e-05,6.0180379487641394e-05,0.0007377406316415715
5393,5.534435707669524e-06,5.753105611078799,3.8846638057094944e-06,8.253529087927615e-05,0.00030140035830097386
5394,7.708062911068436e-06,5.560088432652947,9.392800652243697e-05,1.5901032562676777e-05,0.00011893523397542322
5395,4.207733660338157e-06,6.772474316324208,2.9137273320970548e-05,5.6901536296870116e-05,0.000502492778236935
5396,4.491211190142406e-06,5.79823282550337,3.2351523097832915e-05,4.509462927160655e-05,0.0009452574615184518
5397,9.414428028629835e-06,8.475587920006966,3.625268891975572e-05,6.820498523494452e-05,0.0003031156617435633
5398,6.932893981289905e-06,4.943836728203022,6.26416593050395e-05,6.304870696896165e-05,0.0005290046095825999
5399,8.46947442520706e-06,9.346372653809633,3.8507063246500846e-05,8.779741909880118e-05,0.0005930520555080336
5400,2.7045977115529234e-06,1.9667037904387643,4.151221117140328e-05,5.966817305289075e-05,0.0007306018409216459
5401,8.443663908038726e-06,7.9003327570980275,6.3422683558725e-05,3.28254368759605e-05,0.00044961584338442794
5402,1.8290826321508427e-06,5.6826841641194985,1.2898185753566546e-05,7.349724664794175e-05,0.0004611264238042187
5403,3.8132265075591725e-06,7.9590752003439205,5.508264914338227e-05,6.523691354092381e-05,0.00018258404072773104
5404,8.950348165936734e-06,2.709968020943989,8.794416893070787e-05,6.400500090060746e-05,0.0007501676786053908
5405,6.133985105226199e-06,4.8908232333260635,1.6539054025165565e-05,9.704024928257171e-05,0.0005142148149543992
5406,6.146953499806997e-06,3.5987632210440053,3.7380624690942574e-05,8.30611433368613e-05,0.0002614283395546389
5407,3.733591994718948e-06,7.389712195428199,8.766123067261745e-06,5.5192555761880265e-05,0.000301503181917626
5408,3.4227218100211186e-06,1.7702937980185305,6.7734761219880145e-06,3.4264829396706035e-05,0.00039465631860743905
5409,9.680437415168184e-06,7.676424792671324,4.541193695496144e-05,8.680112275687929e-05,0.000571695329391644
5410,8.853838605617086e-06,8.588576528472561,4.565850161884924e-05,7.568068005502847e-05,0.0006229036795150158
5411,4.357900107540653e-06,3.1276266012294176,9.704838437384289e-05,8.268835287657845e-05,0.0002482011441650061
5412,1.3268811200633675e-06,8.679855413565168,7.290814939184847e-05,2.3808076256348688e-05,0.00040994045869660806
5413,5.951540108305502e-06,4.522316457447066,7.547108261325915e-05,5.918370103603682e-05,0.0004763997305496414
5414,3.553515211642241e-07,9.443071653208058,1.7261612371357933e-05,7.487332391387214e-05,0.00029422298890674855
5415,9.5421007962894e-06,4.262753678438918,4.805561013200799e-05,4.8924093911398644e-05,0.0007627051066515414
5416,3.5289819133544807e-06,6.827630250723095,2.7475707357703953e-05,6.902329828284052e-05,0.0005614296221027789
5417,8.792962618079093e-06,8.131657308230299,8.751869400379769e-05,5.669567396681561e-05,0.000710552840197442
5418,5.330852499394262e-06,4.033385462597012,5.345394388094197e-05,4.126802333985352e-05,0.0008606108796969299
5419,5.727216381674089e-06,1.2484239969826116,5.7916321736484e-05,9.577902381314898e-05,0.0004004732628993615
5420,1.5730570939849976e-06,5.096426431112715,5.627555770551911e-05,4.977979438958268e-05,0.0007849401336743846
5421,5.543349315039364e-06,8.390705785933728,8.992928007410404e-05,5.568647204312394e-05,0.00043673997362585036
5422,7.74529568902942e-06,4.259423154901054,8.627978361176897e-05,8.075407240149824e-05,0.0006442016826927756
5423,8.737057723931075e-06,5.949957399019255,3.17976435689042e-05,2.5667096601962476e-05,0.0008009214419785064
5424,8.893481990070625e-06,1.1048512101746195,9.46739882539232e-05,1.4468408053502423e-05,0.0004154528757490609
5425,2.6604630836425556e-06,1.5078099698794936,1.6847356026321376e-05,5.343755990789787e-05,0.00011230751880607192
5426,1.8903776071302414e-06,7.151778070969013,1.4254421843051702e-05,1.3899035215480709e-05,0.0005049179252083211
5427,4.4999850800295566e-06,6.6718805668229635,4.892215599539837e-05,3.303066719565792e-05,0.0009826185583694668
5428,3.955686774440985e-06,4.946440465521366,7.4466903721408874e-06,5.904802388477645e-05,0.00017661940265688156
5429,7.193392219977263e-06,7.230721234059555,1.4656525829999758e-05,5.8611877315659815e-05,0.00018514210440262387
5430,6.097312137605631e-06,3.660818160409005,5.988151525533299e-05,8.539669016855679e-05,0.0005296604460423862
5431,9.430094595451062e-06,5.781217389954766,7.811388259175614e-05,1.8591506677882588e-05,0.0008271669643850155
5432,1.883013975980057e-06,0.5611015802588962,8.886862634993122e-05,8.446426430294536e-05,0.0007845083365285932
5433,4.80603695550269e-06,3.883677230738776,1.984937593304626e-05,4.489406412376408e-05,0.00036854364822403325
5434,7.240475959245366e-06,7.013343095110318,6.645081088046307e-05,4.1110506478098445e-05,0.000757676102411203
5435,6.3912092011569625e-06,0.1606783160335235,8.315076777980767e-05,8.224253399798155e-05,0.0008709476384283433
5436,3.2171503383400466e-07,0.614799842374425,5.040160486954636e-05,5.57748008149438e-05,0.000744839329583513
5437,7.130618505317765e-06,8.665407748961231,9.271100237775068e-05,8.55050167453208e-05,0.0001476720629556946
5438,8.985095068116451e-06,4.258118540282343,6.462862945713585e-05,3.664692410257764e-05,0.00016508782687363755
5439,7.622631920187071e-06,6.4902787224733824,9.942620343923996e-05,6.13350629632461e-05,0.00027499517239478903
5440,9.761952503278776e-06,8.916037851519395,9.416182676162805e-05,1.2303728547893267e-05,0.00021488589498521205
5441,7.664805223610166e-06,0.3569645688251351,1.2515861061838028e-05,6.707427334402328e-05,0.0009841673925315886
5442,4.045418702005062e-06,3.1652869901034895,7.380551454792331e-05,1.9066557140173992e-05,0.0007865303655503439
5443,9.091750057085367e-06,4.368523695056175,1.4023621511269407e-05,9.149075349096277e-05,0.0006819463020206298
5444,2.2997885715913575e-06,7.0677910983674685,1.5387454540584988e-05,1.8157203932979843e-05,0.0002714409176013499
5445,3.439830914896432e-06,1.2110031084772215,8.103117027640266e-05,2.1105781422194653e-05,0.0003304023354828557
5446,4.029362026885951e-06,1.1418440400101737,6.863556364658216e-05,9.227760243667133e-05,0.0007687086390661517
5447,9.621729282953584e-07,1.927080705826134,4.247399072060901e-06,2.4602543477907777e-05,0.00019554443354603764
5448,3.7459652098111883e-06,2.793279899062085,4.900411923953072e-05,5.011127415160298e-05,0.0007064304038404318
5449,7.834912383297667e-06,7.408948656343394,9.924325333893575e-05,4.913951086433086e-05,0.0002909602982492615
5450,1.7686888782175983e-06,6.669824424911699,2.5386403320849114e-05,2.9849851649386367e-05,0.0003960640222327994
5451,9.519660451148256e-06,6.2170775513664305,8.71521617064544e-05,9.959009636388784e-05,0.0005708963768647797
5452,1.4443100430049488e-06,5.89581308036708,7.591051550832885e-05,9.635704895468706e-05,0.0003849043691114681
5453,6.465741889621375e-07,0.9416760363144878,8.504474231064784e-05,2.7365468932437626e-05,0.0007166127946276701
5454,7.86532963369358e-06,5.998318962808023,2.89571250415639e-06,3.233446939857602e-05,0.000939771141553348
5455,9.851353042213584e-06,8.742647105654344,8.30938872250285e-05,3.5422424791130115e-05,0.0008221623825586411
5456,1.5458519758083784e-06,6.33758995565498,6.794506398405837e-06,6.137558145652299e-05,0.0003611490683790862
5457,8.1699903756982e-06,5.869666034848126,7.078616896310412e-05,7.282770536019012e-05,0.0003716892028933575
5458,7.2455363171727005e-06,0.961786733667439,4.21304859983979e-06,4.2304826840119e-05,0.0006882900576824627
5459,3.4660032237396235e-06,9.234547370201525,3.557709284326921e-06,8.726271433247232e-05,0.0009714308305612501
5460,2.947346373114241e-06,2.7128187636517835,9.590023400076422e-06,4.660944877706356e-05,0.0002994910293162191
5461,8.233389504737756e-06,2.532376496101358,7.071661982914696e-05,2.138175676797224e-05,0.0005294944684384899
5462,3.459580627330074e-06,2.4275966729974674,1.4284376883993178e-05,6.751824505264038e-05,0.0009007811031765799
5463,6.748925696120959e-06,9.283515640698354,3.2556430976464346e-05,2.6603976180112204e-05,0.00026554813048539994
5464,9.248898493719222e-06,3.592396024244061,3.657542548818561e-05,9.842060798123716e-05,0.0001382548255415495
